Account_Num,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership
48829,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,BERNALILLO,(505) 727-8000,Acute Care Hospitals,Voluntary non-profit - Private
20459,TIOGA MEDICAL CENTER,810 N WELO ST,TIOGA,ND,58852,WILLIAMS,(701) 664-3305,Critical Access Hospitals,Voluntary non-profit - Private
12606,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,410 PILGRIM BLVD,HARTFORD CITY,IN,47348,BLACKFORD,(765) 348-0300,Critical Access Hospitals,Voluntary non-profit - Private
72946,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,(209) 823-3111,Acute Care Hospitals,Voluntary non-profit - Other
54255,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,CA,93901,MONTEREY,(831) 757-4333,Acute Care Hospitals,Voluntary non-profit - Other
19007,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,(256) 332-1611,Acute Care Hospitals,Proprietary
74823,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,(626) 350-7975,Acute Care Hospitals,Voluntary non-profit - Private
16452,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,(205) 620-8100,Acute Care Hospitals,Voluntary non-profit - Private
90432,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,66762,CRAWFORD,(620) 231-6100,Acute Care Hospitals,Voluntary non-profit - Private
69153,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,MONONGALIA,(304) 598-4000,Acute Care Hospitals,Voluntary non-profit - Private
37228,ASHLEY REGIONAL MEDICAL CENTER,150 WEST 100 NORTH,VERNAL,UT,84078,UINTAH,(435) 789-3342,Acute Care Hospitals,Proprietary
92982,MERCY HOSPITAL JOPLIN,100 MERCY WAY,JOPLIN,MO,64804,JASPER,(417) 781-2727,Acute Care Hospitals,Voluntary non-profit - Church
33465,CUMBERLAND MEMORIAL HOSPITAL,1110 7TH AVENUE,CUMBERLAND,WI,54829,BARRON,(715) 822-7500,Critical Access Hospitals,Voluntary non-profit - Other
37566,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,(401) 456-2025,Acute Care Hospitals,Proprietary
69164,CHI MEMORIAL HOSPITAL- GEORGIA,100 GROSS CRESCENT CIRCLE,FORT OGLETHORPE,GA,30742,CATOOSA,(770) 874-5400,Acute Care Hospitals,Proprietary
12128,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,ARKANSAS,(870) 673-3511,Acute Care Hospitals,Voluntary non-profit - Private
10841,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,(817) 433-5000,Acute Care Hospitals,Voluntary non-profit - Private
66946,NORTHERN LIGHT HEALTH,144 STATE STREET,PORTLAND,ME,4101,CUMBERLAND,(207) 879-3000,Acute Care Hospitals,Voluntary non-profit - Church
79220,BROADWATER HEALTH CENTER,110 N OAK ST,TOWNSEND,MT,59644,BROADWATER,(406) 266-3186,Critical Access Hospitals,Voluntary non-profit - Private
14134,"PINNACLE REGIONAL HOSPITAL, INC",12850 METCALF AVENUE,OVERLAND PARK,KS,66213,JOHNSON,(913) 220-2866,Acute Care Hospitals,Proprietary
55637,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,NE,68131,DOUGLAS,(531) 355-6510,Childrens,Voluntary non-profit - Private
32728,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,ELK CITY,OK,73644,BECKHAM,(580) 225-2511,Acute Care Hospitals,Voluntary non-profit - Private
61061,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,300 W OTTLEY AVE,FRUITA,CO,81521,MESA,(970) 858-9871,Critical Access Hospitals,Voluntary non-profit - Private
14727,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST  BOX 356151,SEATTLE,WA,98195,KING,(206) 598-3300,Acute Care Hospitals,Government - State
77389,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,(408) 885-5000,Acute Care Hospitals,Government - Local
57317,LINCOLN REGIONAL CENTER,PO BOX 94949 FOLSOM AND PROSPECTOR,LINCOLN,NE,68509,LANCASTER,(402) 471-4444,Psychiatric,Government - State
37570,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,ONE HAVENWOOD LANE  PO BOX 1005,TRAVELERS REST,SC,29690,GREENVILLE,(864) 834-8013,Psychiatric,Proprietary
11708,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,Acute Care Hospitals,Proprietary
12779,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,(512) 347-9888,Acute Care Hospitals,Voluntary non-profit - Other
52075,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,(585) 922-4000,Acute Care Hospitals,Voluntary non-profit - Private
58390,JEFFERSON COUNTY HOSPITAL,870 S MAIN,FAYETTE,MS,39069,JEFFERSON,(601) 786-3401,Acute Care Hospitals,Government - Local
61496,HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,BROWARD,(954) 771-8000,Acute Care Hospitals,Voluntary non-profit - Church
86362,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,BALDWIN,(251) 949-3400,Acute Care Hospitals,Proprietary
50760,GATEWAYS HOSP  MENTAL HEALTH CTR,1891 EFFIE ST,LOS ANGELES,CA,90026,LOS ANGELES,(213) 666-0171,Psychiatric,Proprietary
21012,MEADOWS PSYCHIATRIC CENTER,132 MEADOWS DRIVE,CENTRE HALL,PA,16828,CENTRE,(814) 364-2161,Psychiatric,Proprietary
91876,CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,STUART,FL,34997,MARTIN,(727) 424-3427,Psychiatric,Voluntary non-profit - Other
21587,HOSPITAL DISTRICT #1 OF RICE COUNTY,619 SOUTH CLARK AVENUE,LYONS,KS,67554,RICE,(620) 257-5173,Critical Access Hospitals,Government - Hospital District or Authority
57881,BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,MADISON,WV,25130,BOONE,(304) 369-1230,Critical Access Hospitals,Government - Local
52179,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES,(310) 829-5511,Acute Care Hospitals,Voluntary non-profit - Private
28562,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SPARTANBURG,(864) 560-6554,Acute Care Hospitals,Government - Hospital District or Authority
31505,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,LANCASTER,(402) 481-1111,Acute Care Hospitals,Voluntary non-profit - Private
20916,SHAMROCK GENERAL HOSPITAL,1000 SOUTH MAIN STREET,SHAMROCK,TX,79079,WHEELER,(806) 256-2114,Critical Access Hospitals,Government - Hospital District or Authority
19931,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,GLACIER,(406) 338-6157,Acute Care Hospitals,Government - Federal
10462,MCLEOD MEDICAL CENTER - DARLINGTON,701 CASHUA FERRY ROAD,DARLINGTON,SC,29540,DARLINGTON,(843) 777-1100,Acute Care Hospitals,Voluntary non-profit - Private
37258,CHI ST ALEXIUS HEALTH DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,58301,RAMSEY,(701) 662-2131,Critical Access Hospitals,Voluntary non-profit - Private
94057,MINERS' COLFAX MEDICAL CENTER,203 HOSPITAL DRIVE,RATON,NM,87740,COLFAX,(575) 445-3661,Critical Access Hospitals,Government - State
73459,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA-SUSITNA,(907) 861-6000,Acute Care Hospitals,Voluntary non-profit - Other
56860,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,(760) 379-2681,Critical Access Hospitals,Government - Hospital District or Authority
65110,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA,(510) 782-6200,Acute Care Hospitals,Voluntary non-profit - Church
40330,SPRINGBROOK HOSPITAL,7007 GROVE RD,BROOKSVILLE,FL,34609,HERNANDO,(352) 596-4306,Psychiatric,Voluntary non-profit - Private
87086,NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342,FULTON,(404) 851-8000,Acute Care Hospitals,Voluntary non-profit - Private
46135,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,(615) 446-0446,Acute Care Hospitals,Proprietary
29477,PAUL OLIVER MEMORIAL HOSPITAL,224 PARK AVENUE,FRANKFORT,MI,49635,BENZIE,(231) 352-2200,Critical Access Hospitals,Government - Local
28060,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,WALNUT RIDGE,AR,72476,LAWRENCE,(870) 886-1200,Critical Access Hospitals,Government - Local
52675,BOLIVAR GENERAL HOSPITAL,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,HARDEMAN,(731) 658-3100,Critical Access Hospitals,Government - Hospital District or Authority
79578,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,PAGE,(712) 542-2176,Critical Access Hospitals,Voluntary non-profit - Other
60371,STONY BROOK EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,GREENPORT,NY,11944,SUFFOLK,(631) 477-1000,Acute Care Hospitals,Voluntary non-profit - Private
35467,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,7740,MONMOUTH,(732) 222-5200,Acute Care Hospitals,Voluntary non-profit - Private
56023,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,NE,69336,MORRILL,(308) 262-1616,Critical Access Hospitals,Government - Local
69721,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,FRANKLIN,(614) 544-1000,Acute Care Hospitals,Voluntary non-profit - Church
18885,WINDHAVEN PSYCHIATRIC HOSPITAL,3347 NORTH WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,YAVAPAI,(928) 899-7343,Psychiatric,Voluntary non-profit - Private
82009,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,SURRY,(336) 527-7000,Acute Care Hospitals,Voluntary non-profit - Private
17683,ROCK SPRINGS,700 SOUTHEAST INNER LOOP,GEORGETOWN,TX,78626,WILLIAMSON,(512) 819-9400,Psychiatric,Proprietary
90837,DECATUR COUNTY MEMORIAL HOSPITAL,720 N LINCOLN ST,GREENSBURG,IN,47240,DECATUR,(812) 663-4331,Critical Access Hospitals,Government - Local
67643,SONOMA SPECIALTY HOSPITAL,501 PETALUMA AVENUE,SEBASTOPOL,CA,95472,SONOMA,(707) 823-8511,Acute Care Hospitals,Government - Local
12907,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH ST,LINCOLN,NE,68506,LANCASTER,(402) 484-9090,Acute Care Hospitals,Proprietary
23707,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,(309) 779-5000,Acute Care Hospitals,Voluntary non-profit - Other
76800,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,TX,76043,SOMERVELL,(254) 897-2215,Acute Care Hospitals,Government - Hospital District or Authority
55609,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,"225 E CHICAGO AVE, BOX 140",CHICAGO,IL,60611,COOK,(312) 227-4000,Childrens,Voluntary non-profit - Private
88067,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,MD,20876,MONTGOMERY,(301) 557-6020,Acute Care Hospitals,Voluntary non-profit - Private
81250,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,HAMLIN,TX,79520,JONES,(325) 576-3646,Acute Care Hospitals,Government - Hospital District or Authority
56489,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,CARR 2 BO SABALOS,MAYAGUEZ,PR,682,MAYAGUEZ,(787) 652-9200,Acute Care Hospitals,Proprietary
28290,OCHSNER LSU HEALTH MONROE,4864 JACKSON STREET,MONROE,LA,71202,OUACHITA,(318) 330-7000,Acute Care Hospitals,Proprietary
80895,NIOBRARA HEALTH & LIFE CENTER,921 SOUTH BALLANCEE AVENUE,LUSK,WY,82225,NIOBRARA,(307) 334-4000,Critical Access Hospitals,Government - Hospital District or Authority
26187,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,WAYNE,(315) 332-2022,Acute Care Hospitals,Voluntary non-profit - Private
20384,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,COOK,(773) 962-3900,Acute Care Hospitals,Voluntary non-profit - Private
71404,JAY HOSPITAL,14114 ALABAMA ST,JAY,FL,32565,SANTA ROSA,(850) 675-4532,Acute Care Hospitals,Voluntary non-profit - Private
27622,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,71251,JACKSON,(318) 259-4435,Critical Access Hospitals,Government - Hospital District or Authority
18277,BEHAVIORAL HEALTHCARE CENTER AT COLUMBIA,1400 ROSEWOOD DRIVE,COLUMBIA,TN,38401,MAURY,(931) 388-6573,Psychiatric,Proprietary
69687,CANDLER COUNTY HOSPITAL,400 CEDAR STREET,METTER,GA,30439,CANDLER,(912) 685-5741,Critical Access Hospitals,Government - Hospital District or Authority
17624,STEWARD ROCKLEDGE HOSPITAL,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,BREVARD,(321) 637-2603,Acute Care Hospitals,Proprietary
50213,STRATEGIC BEHAVORIAL CENTER-GARNER,3200 WATERFIELD DRIVE,GARNER,NC,27529,WAKE,(919) 800-4400,Psychiatric,Proprietary
37084,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,JACKSON,(563) 652-2474,Critical Access Hospitals,Government - Local
20297,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,CALVERT,(410) 535-8240,Acute Care Hospitals,Voluntary non-profit - Other
36591,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,(516) 674-7300,Acute Care Hospitals,Voluntary non-profit - Private
37807,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,Acute Care Hospitals,Government - Hospital District or Authority
63496,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,MT,59725,BEAVERHEAD,(406) 683-3000,Critical Access Hospitals,Government - Hospital District or Authority
58449,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,NE,69033,CHASE,(308) 882-7111,Critical Access Hospitals,Government - Local
86369,UT HEALTH EAST TEXAS PITTSBURG HOSPITAL,2701 US HWY 271 N,PITTSBURG,TX,75686,CAMP,(903) 856-4520,Critical Access Hospitals,Voluntary non-profit - Other
87350,UNION MEDICAL CENTER,322 WEST SOUTH STREET,UNION,SC,29379,UNION,(864) 301-2000,Acute Care Hospitals,Voluntary non-profit - Other
92313,BURLESON ST JOSEPH HEALTH CENTER,1101 WOODSON DRIVE,CALDWELL,TX,77836,BURLESON,(979) 567-3245,Critical Access Hospitals,Voluntary non-profit - Church
38897,ASCENSION ST MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501,ONEIDA,(715) 361-2000,Acute Care Hospitals,Voluntary non-profit - Private
28835,SOUTHWEST CONNECTICUT MENTAL HEALTH,1635 CENTRAL AVE,BRIDGEPORT,CT,6610,FAIRFIELD,(203) 551-7461,Psychiatric,Government - State
72754,UMD BALTIMORE WASHINGTON  MEDICAL CENTER,301 HOSPITAL DRIVE,GLEN BURNIE,MD,21061,ANNE ARUNDEL,(410) 595-1967,Acute Care Hospitals,Voluntary non-profit - Other
19720,60th Medical Group (Travis AFB),103 Bodin Circle Fairfield,Fairfield,CA,94533,SOLANO,(707) 423-7300,Acute Care - Department of Defense,Department of Defense
30459,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,VICTORIA,(361) 573-9181,Acute Care Hospitals,Voluntary non-profit - Other
27475,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852,MAVERICK,(830) 773-5321,Acute Care Hospitals,Proprietary
37291,TRI-STATE MEMORIAL HOSPITAL,1221 HIGHLAND AVENUE,CLARKSTON,WA,99403,ASOTIN,(509) 758-5511,Critical Access Hospitals,Voluntary non-profit - Private
34281,FLAGET MEMORIAL HOSPITAL,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,NELSON,(502) 350-5000,Acute Care Hospitals,Voluntary non-profit - Private
69330,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,(260) 266-1000,Acute Care Hospitals,Voluntary non-profit - Private
18071,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,BLACK RIVER FALLS,WI,54615,JACKSON,(715) 284-5361,Critical Access Hospitals,Voluntary non-profit - Private
33539,W W HASTINGS INDIAN HOSPITAL,100 S BLISS AVENUE,TAHLEQUAH,OK,74464,CHEROKEE,(918) 458-3100,Acute Care Hospitals,Voluntary non-profit - Other
66953,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,Acute Care Hospitals,Voluntary non-profit - Other
79546,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,MANY,LA,71449,SABINE,(318) 256-1232,Acute Care Hospitals,Proprietary
91370,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,MT,59645,MEAGHER,(406) 547-3321,Critical Access Hospitals,Voluntary non-profit - Private
51695,UNION GENERAL HOSPITAL,35 HOSPITAL ROAD,BLAIRSVILLE,GA,30512,UNION,(706) 745-2111,Acute Care Hospitals,Government - Hospital District or Authority
23510,MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,MS,39730,MONROE,(662) 369-2455,Critical Access Hospitals,Voluntary non-profit - Private
40941,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,WEBB,(956) 523-2000,Acute Care Hospitals,Proprietary
17302,MODOC MEDICAL CENTER,228 W MCDOWELL AVE,ALTURAS,CA,96101,MODOC,(530) 233-5131,Critical Access Hospitals,Government - Hospital District or Authority
34848,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446,ATCHISON,(660) 686-2211,Critical Access Hospitals,Voluntary non-profit - Private
18037,PROWERS MEDICAL CENTER,401 KENDALL DR,LAMAR,CO,81052,PROWERS,(719) 336-4343,Critical Access Hospitals,Government - Hospital District or Authority
30297,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,KANE,(630) 859-2222,Acute Care Hospitals,Voluntary non-profit - Church
34315,MEMORIAL HERMANN TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,(713) 704-3700,Acute Care Hospitals,Voluntary non-profit - Private
78887,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,1400 EIGHTH AVE,FORT WORTH,TX,76104,TARRANT,(817) 926-2544,Acute Care Hospitals,Voluntary non-profit - Private
66373,BOLIVAR MEDICAL CENTER,901 E SUNFLOWER RD,CLEVELAND,MS,38732,BOLIVAR,(662) 846-0061,Acute Care Hospitals,Proprietary
73499,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD,GREENWOOD,MS,38935,LEFLORE,(662) 459-7561,Acute Care Hospitals,Government - Local
69085,PENN MEDICINE PRINCETON MEDICAL CENTER,ONE - FIVE PLAINSBORO ROAD,PLAINSBORO,NJ,8536,MIDDLESEX,(866) 460-4776,Acute Care Hospitals,Voluntary non-profit - Private
21560,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,(707) 935-5000,Acute Care Hospitals,Government - Hospital District or Authority
30653,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,LOUDOUN,(703) 858-6600,Acute Care Hospitals,Voluntary non-profit - Private
32313,SOCORRO GENERAL HOSPITAL,1202 HIGHWAY 60 WEST,SOCORRO,NM,87801,SOCORRO,(575) 835-1140,Critical Access Hospitals,Proprietary
45076,MEASE DUNEDIN HOSPITAL,601 MAIN ST,DUNEDIN,FL,34698,PINELLAS,(727) 733-1111,Acute Care Hospitals,Voluntary non-profit - Private
94943,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,(818) 782-6600,Acute Care Hospitals,Voluntary non-profit - Other
23136,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,8724,OCEAN,(732) 840-2200,Acute Care Hospitals,Voluntary non-profit - Other
78564,HOSP COMUNITARIO BUEN SAMARITANO,CARR.2 KM.1.4 AVE. SEVERIANO CUEVAS #18,AGUADILLA,PR,603,AGUADILLA,(787) 658-0000,Acute Care Hospitals,Voluntary non-profit - Other
14556,GREENE COUNTY GENERAL HOSPITAL,1185 N 1000 W,LINTON,IN,47441,GREENE,(812) 847-2281,Critical Access Hospitals,Government - Local
32388,UPMC PINNACLE HANOVER,300 HIGHLAND AVE,HANOVER,PA,17331,YORK,(717) 637-3711,Acute Care Hospitals,Voluntary non-profit - Private
49530,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,CA,90033,LOS ANGELES,(323) 442-8656,Acute Care Hospitals,Voluntary non-profit - Other
78755,STRAITH HOSPITAL FOR SPECIAL SURGERY,23901 LAHSER,SOUTHFIELD,MI,48033,OAKLAND,(248) 357-3360,Acute Care Hospitals,Voluntary non-profit - Private
65960,NORTHERN LIGHT MAINE COAST HOSPITAL,50 UNION STREET,ELLSWORTH,ME,4605,HANCOCK,(207) 667-5311,Acute Care Hospitals,Voluntary non-profit - Other
64769,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,ORANGE,(714) 279-4000,Acute Care Hospitals,Voluntary non-profit - Private
69974,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,WAYNE,(734) 246-6000,Acute Care Hospitals,Voluntary non-profit - Private
46179,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,FRANKLIN,(614) 722-2000,Childrens,Voluntary non-profit - Private
30251,MISSISSIPPI METHODIST REHAB CTR,1350 E WOODROW WILSON DR,JACKSON,MS,39216,HINDS,(601) 981-2611,Acute Care Hospitals,Voluntary non-profit - Private
47299,PRIMARY CHILDRENS HOSPITAL,100 NORTH MARIO CAPECCHI DRIVE,SALT LAKE CITY,UT,84113,SALT LAKE,(801) 662-6212,Childrens,Voluntary non-profit - Private
89405,"BAYHEALTH HOSPITAL, KENT CAMPUS",640 S STATE STREET,DOVER,DE,19901,KENT,(302) 744-7001,Acute Care Hospitals,Voluntary non-profit - Private
28714,"BROADDUS HOSPITAL ASSOCIATION, INC",1 HEALTHCARE DRIVE MANSFIELD HILL,PHILIPPI,WV,26416,BARBOUR,(304) 457-1760,Critical Access Hospitals,Voluntary non-profit - Private
43661,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,KENAI PENINSULA,(907) 262-4404,Acute Care Hospitals,Voluntary non-profit - Other
23781,LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,LONGVIEW,TX,75605,GREGG,(903) 758-1818,Acute Care Hospitals,Proprietary
65913,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,LAMAR,(903) 785-4521,Acute Care Hospitals,Proprietary
42652,HIRAM W DAVIS MEDICAL CENTER,P O BOX 4030,PETERSBURG,VA,23803,PETERSBURG CITY,(804) 524-7344,Acute Care Hospitals,Government - State
81618,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,GLENN,(530) 934-1818,Critical Access Hospitals,Government - Federal
12204,"COMPASS BEHAVIORAL CENTER OF HOUMA, LLC",4701 WEST PARK AVENUE,HOUMA,LA,70364,TERREBONNE,(985) 876-1715,Psychiatric,Proprietary
19962,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,8638,MERCER,(609) 394-6000,Acute Care Hospitals,Voluntary non-profit - Private
75701,MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA,310 W MAIN ST,SPARTA,WI,54656,MONROE,(608) 269-2132,Critical Access Hospitals,Voluntary non-profit - Church
72840,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,(760) 339-7100,Acute Care Hospitals,Government - Local
68668,WARREN STATE HOSPITAL,33 MAIN DRIVE,NORTH WARREN,PA,16365,WARREN,(814) 723-5500,Psychiatric,Government - State
38366,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,BLACK HAWK,(319) 235-3941,Acute Care Hospitals,Voluntary non-profit - Private
18094,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LULING,LA,70070,ST. CHARLES,(985) 785-3644,Acute Care Hospitals,Government - Hospital District or Authority
90923,LONE PEAK HOSPITAL,11925 SOUTH STATE STREET,DRAPER,UT,84020,SALT LAKE,(801) 545-8000,Acute Care Hospitals,Proprietary
14775,FULTON STATE HOSPITAL,600 EAST 5TH STREET,FULTON,MO,65251,CALLAWAY,(573) 592-4100,Psychiatric,Government - State
70426,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,1104,HAMPDEN,(413) 787-2000,Childrens,Voluntary non-profit - Private
36947,CHILDRENS MEDICAL CENTER PLANO,7601 PRESTON ROAD,PLANO,TX,75024,COLLIN,(214) 456-1792,Childrens,Voluntary non-profit - Private
15447,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,18104,LEHIGH,(610) 871-9110,Acute Care Hospitals,Physician
